name,entry_name,source_url,graph_src,axes_json,sweetness,sourness,freshness,body,balance,season
안동소주 일품 21도,안동소주 일품 21도,https://terms.naver.com/entry.naver?docId=3595299&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522195839392_8SGI2HOPV.jpg/fe87_194_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향기"", ""label_en"": ""aroma"", ""value"": 1}, {""label_ko"": ""맛"", ""label_en"": ""flavor"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",,,,2,,가을
부안참뽕와인,부안 참뽕 와인,https://terms.naver.com/entry.naver?docId=3595258&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522153402225_4H83T1O4X.jpg/fe87_153_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",3,2,1,2,,가을
선운산 복분자와인,선운산 복분자와인,https://terms.naver.com/entry.naver?docId=5804423&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726142241473_4NETNHXGH.png/fe87_337_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",4,4,3,2,,봄
소나무와 학,소나무와 학,https://terms.naver.com/entry.naver?docId=3595304&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522202428047_5KQABPTPS.jpg/fe87_199_i10.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향기"", ""label_en"": ""aroma"", ""value"": 3}, {""label_ko"": ""맛"", ""label_en"": ""flavor"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",,,,4,,가을
오목대,오목대,https://terms.naver.com/entry.naver?docId=5804492&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726164718448_LNUPJURX0.png/fe87_391_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",2,3,4,3,,여름
천비향 화주,천비향 화주,https://terms.naver.com/entry.naver?docId=5681226&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013044309121_XSJ9I2CU0.png/fe87_300_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 5}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 4}]",,,,2,,가을
주몽복분자주,주몽 복분자주,https://terms.naver.com/entry.naver?docId=3595291&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522190644188_69HDZDAH8.jpg/fe87_186_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",3,1,1,3,,가을
인천 생 소성주,인천 생 소성주,https://terms.naver.com/entry.naver?docId=3551553&cid=58637&categoryId=58646,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113201515185_8VJWU7N3M.jpg/fe87_069_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",1,2,1,2,,가을
예주,예주,https://terms.naver.com/entry.naver?docId=3595305&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522203041952_U0XU0GSCW.jpg/fe87_200_i10.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",1,3,1,3,,가을
자희향 국화주,자희향 국화주,https://terms.naver.com/entry.naver?docId=5687155&cid=58637&categoryId=58656,,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",1,2,1,2,,가을
녹파주,녹파주,https://terms.naver.com/entry.naver?docId=5681220&cid=58637&categoryId=58658,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013054911812_VD8REQUI5.png/fe87_310_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",3,2,2,3,,가을
추사백25,추사백25,https://terms.naver.com/entry.naver?docId=6598725&cid=58637&categoryId=58654,https://dbscthumb-phinf.pstatic.net/4776_000_3/20220323120346419_A071LAL19.png/fe87_545_i5.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 4}, {""label_ko"": ""맛"", ""label_en"": ""flavor"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 2}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 4}]",,,,2,4,가을
김포예주 프리미엄,김포예주 프리미엄,https://terms.naver.com/entry.naver?docId=5681225&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013044912721_KWY2K6GES.png/fe87_301_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",2,1,1,4,,가을
경산대추약주 추,경산대추약주 추,https://terms.naver.com/entry.naver?docId=6743368&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241210173455520_PDFWZW59A.jpg/fe87_647_i6.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 4}]",4,4,3,4,4,겨울
지란지교 무화과 탁주,지란지교 무화과 탁주,https://terms.naver.com/entry.naver?docId=6598731&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_3/20220323120056875_QUUZ96I9D.png/fe87_542_i6.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 4}]",4,4,1,4,4,겨울
면천두견주 360,면천두견주 360,https://terms.naver.com/entry.naver?docId=5681212&cid=58637&categoryId=58654,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013064016343_WQ7UV4CKV.png/fe87_318_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",3,1,1,3,,가을
복분자음,복분자음,https://terms.naver.com/entry.naver?docId=3595277&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522173740216_S4TC4NYC5.jpg/fe87_172_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",2,3,1,3,,가을
메로니아,메로니아,https://terms.naver.com/entry.naver?docId=3551494&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170112175146029_1XH81ZBK8.jpg/fe87_010_i7.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 5}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",4,1,5,2,,여름
고흥유자주 12,고흥유자주12,https://terms.naver.com/entry.naver?docId=6743392&cid=58637&categoryId=58656,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241211182212731_LZ9D1BSY8.jpg/fe87_686_i7.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 3}]",3,3,3,3,3,봄
고운달 오크 500,고운달 오크,https://terms.naver.com/entry.naver?docId=5681141&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012234403809_EZ7FUSB05.png/fe87_259_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 5}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 3}]",,,,5,,가을
산내울 복분자주,산내울 복분자주,https://terms.naver.com/entry.naver?docId=6040742&cid=58637&categoryId=58658,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824174930949_SNJ94SWYT.png/fe87_451_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",4,4,3,3,,봄
애피소드 상그리아,애피소드 상그리아,https://terms.naver.com/entry.naver?docId=5681189&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012203537152_UK680W51F.png/fe87_239_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",4,4,4,2,,여름
순향주,순향주,https://terms.naver.com/entry.naver?docId=5804454&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726182621454_P66I0TRAR.png/fe87_427_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",2,2,2,2,,가을
원매,원매,https://terms.naver.com/entry.naver?docId=5681155&cid=58637&categoryId=58644,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013001803705_MPFV1I5LB.png/fe87_265_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 1}]",,,,3,,가을
아이원 막걸리,아이원 막걸리,https://terms.naver.com/entry.naver?docId=5681190&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012192822664_KTD5206XE.png/fe87_231_i12.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",3,3,3,2,,봄
느낌 30,느낌 30,https://terms.naver.com/entry.naver?docId=6040746&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824180533316_VRK4EJ002.png/fe87_457_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 3}]",,,,3,,가을
술공방 9.0 막걸리,술공방 9.0 생막걸리,https://terms.naver.com/entry.naver?docId=6040727&cid=58637&categoryId=58654,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824190800999_RB1MKIX8J.png/fe87_480_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",3,2,1,3,,가을
가평소주,가평소주,https://terms.naver.com/entry.naver?docId=6743424&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241211185130809_V3NZZZPI6.jpg/fe87_691_i3.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 3}]",1,1,1,2,3,가을
시나브로 나르샤 로제와인,시나브로 로제와인,https://terms.naver.com/entry.naver?docId=6040779&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824173246317_L0FJXUOOI.png/fe87_444_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",3,3,3,3,,봄
연천 율무 동동주,율무 동동주,https://terms.naver.com/entry.naver?docId=6040738&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_3/20200824205718278_9OHDCUH5Z.png/fe87_520_i10.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",2,4,3,4,,가을
소양강 생 막걸리,소양강 생 막걸리,https://terms.naver.com/entry.naver?docId=3551539&cid=58637&categoryId=58652,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113200651437_BUT9G0F2U.jpg/fe87_055_i7.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",1,3,2,3,,가을
자연담은 복분자막걸리,자연담은 복분자막걸리,https://terms.naver.com/entry.naver?docId=3595226&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522123330034_CZSCVJC4X.jpg/fe87_121_i7.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 1}]",2,1,1,1,,가을
대통대잎술,대통대잎술,https://terms.naver.com/entry.naver?docId=3551528&cid=58637&categoryId=58656,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113200243202_NHT681O11.jpg/fe87_044_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 2}]",1,1,,2,,가을
홍천강 탁주,홍천강 탁주,https://terms.naver.com/entry.naver?docId=3551549&cid=58637&categoryId=58652,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113201240136_TINPR9HKN.jpg/fe87_065_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",2,3,2,2,,가을
삼선,삼선,https://terms.naver.com/entry.naver?docId=5804499&cid=58637&categoryId=58652,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726154719261_IDTL67ZNB.png/fe87_372_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",1,4,2,2,,가을
문배술,문배술,https://terms.naver.com/entry.naver?docId=5687182&cid=58637&categoryId=58651,,,,,,,,미정
귀감,귀감,https://terms.naver.com/entry.naver?docId=5804515&cid=58637&categoryId=58659,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726163347201_SVFKFR6FC.png/fe87_387_i10.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 2}]",,,,3,,가을
"코이버펑크, 머스캣 베일리 에이 2017","코이버펑크, 머스캣 베일리 에이",https://terms.naver.com/entry.naver?docId=6598723&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_3/20220323120519774_7YZDBG8LL.png/fe87_546_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",3,3,3,4,,겨울
복순도가 손막걸리,복순도가 손 막걸리,https://terms.naver.com/entry.naver?docId=3551540&cid=58637&categoryId=58650,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113200748752_3RAGCC9O1.jpg/fe87_056_i9.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 5}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",2,3,5,2,,여름
